Date,Open,High,Low,Close,Volume,Adj Close
2007-04-24,148.229996,148.399994,147.320007,148.119995,114471000,121.480149
2007-04-23,148.369995,148.729996,147.970001,148.059998,77270800,121.430942
2007-04-20,148.220001,148.619995,147.039993,148.619995,124114100,121.890222
2007-04-19,146.550003,147.399994,146.360001,147.229996,102947700,120.750219
2007-04-18,146.600006,147.699997,146.570007,147.270004,88345300,120.783031
2007-04-17,146.970001,147.399994,146.649994,147.089996,108424100,120.635398
2007-04-16,145.830002,146.860001,145.820007,146.699997,83064600,120.315542
2007-04-13,144.899994,145.320007,144.360001,145.320007,84287000,119.183748
2007-04-12,143.740005,144.919998,143.339996,144.660004,115534400,118.642448
2007-04-11,144.820007,144.860001,143.539993,144.020004,106365700,118.117554
2007-04-10,144.330002,144.850006,144.270004,144.610001,56620000,118.601438
2007-04-09,144.649994,144.800003,144.149994,144.440002,50967400,118.462014
2007-04-05,143.669998,144.440002,143.610001,144.240005,46822800,118.297987
2007-04-04,143.690002,143.949997,143.160004,143.850006,63995200,117.978131
2007-04-03,142.970001,143.979996,142.910004,143.690002,82417800,117.846904
2007-04-02,142.160004,142.460007,141.479996,142.160004,79416400,116.59208
2007-03-30,142.240005,142.839996,140.559998,142.00,128194100,116.460854
2007-03-29,142.539993,142.610001,141.190002,141.970001,139432700,116.436251
2007-03-28,142.139999,142.470001,141.259995,141.820007,152907900,116.313234
2007-03-27,143.119995,143.160004,142.389999,142.860001,99864600,117.166181
2007-03-26,143.50,143.649994,142.089996,143.199997,113787500,117.445028
2007-03-23,143.279999,143.809998,143.149994,143.389999,74416800,117.600858
2007-03-22,143.479996,143.679993,142.789993,143.179993,118942200,117.428621
2007-03-21,141.100006,143.649994,140.820007,143.289993,152368700,117.518838
2007-03-20,140.080002,141.050003,139.960007,140.970001,82147400,115.616104
2007-03-19,139.259995,140.330002,139.149994,140.199997,96161200,114.984587
2007-03-16,139.309998,139.630005,138.119995,138.529999,121531600,113.614943
2007-03-15,138.970001,139.990005,138.800003,139.470001,132435900,113.933985
2007-03-14,138.429993,139.360001,136.75,139.279999,231853800,113.778771
2007-03-13,140.179993,140.770004,138.039993,138.25,190605200,112.937358
2007-03-12,140.419998,141.339996,140.160004,140.990005,80366900,115.175687
2007-03-09,141.309998,141.419998,140.080002,140.779999,107765100,115.004131
2007-03-08,140.539993,141.160004,140.070007,140.740005,117891600,114.971461
2007-03-07,139.589996,140.460007,139.399994,139.559998,115144900,114.007504
2007-03-06,138.779999,140.119995,137.720001,139.699997,143333300,114.121871
2007-03-05,137.929993,139.580002,137.330002,137.350006,143750400,112.202147
2007-03-02,140.050003,140.660004,138.660004,138.669998,162574000,113.280458
2007-03-01,139.339996,141.25,138.050003,140.509995,212828600,114.783563
2007-02-28,140.389999,141.979996,139.800003,140.929993,177536300,115.126662
2007-02-27,143.880005,144.199997,139.00,139.50,274466500,113.958492
2007-02-26,145.830002,145.949997,144.75,145.169998,69192800,118.590351
2007-02-23,145.740005,145.789993,145.029999,145.300003,71966200,118.696553
2007-02-22,146.050003,146.419998,145.169998,145.869995,79067400,119.162184
2007-02-21,145.610001,146.070007,145.350006,145.979996,63971600,119.252044
2007-02-20,145.559998,146.199997,145.00,146.039993,56911800,119.301056
2007-02-16,145.440002,145.759995,145.229996,145.729996,39841800,119.047817
2007-02-15,145.669998,145.949997,145.429993,145.800003,38715200,119.105007
2007-02-14,144.800003,145.899994,144.779999,145.610001,66039400,118.949792
2007-02-13,143.770004,144.899994,143.759995,144.660004,64081800,118.173733
2007-02-12,143.940002,144.039993,143.190002,143.449997,65657000,117.185271
2007-02-09,145.059998,145.330002,143.389999,143.940002,79084400,117.58556
2007-02-08,144.779999,145.119995,144.270004,145.020004,70641000,118.46782
2007-02-07,145.119995,145.360001,144.570007,145.210007,55669700,118.623035
2007-02-06,144.970001,145.029999,144.330002,144.889999,57081300,118.361619
2007-02-05,144.699997,144.940002,144.339996,144.850006,45705300,118.328948
2007-02-02,144.729996,144.949997,144.380005,144.809998,49607000,118.296265
2007-02-01,144.149994,144.660004,143.910004,144.610001,69312400,118.132886
2007-01-31,142.630005,144.130005,142.399994,143.75,91868600,117.430345
2007-01-30,142.350006,142.860001,142.059998,142.789993,70407600,116.646109
2007-01-29,142.190002,142.800003,141.740005,142.050003,66114600,116.041606
2007-01-26,142.570007,142.649994,141.580002,142.130005,67255600,116.10696
2007-01-25,143.860001,143.919998,142.009995,142.259995,73583800,116.21315
2007-01-24,142.970001,143.979996,142.910004,143.949997,55834700,117.593724
2007-01-23,142.259995,143.080002,142.059998,142.800003,54064400,116.654286
2007-01-22,143.070007,143.100006,141.929993,142.380005,60253600,116.311187
2007-01-19,142.539993,143.100006,142.460007,142.820007,56973000,116.670628
2007-01-18,143.169998,143.259995,142.309998,142.539993,68177300,116.441883
2007-01-17,142.850006,143.460007,142.729996,143.020004,50241400,116.834007
2007-01-16,143.070007,143.440002,142.729996,142.960007,44871300,116.784994
2007-01-12,142.149994,143.240005,142.110001,143.240005,55370600,117.013727
2007-01-11,141.580002,142.619995,141.50,142.160004,54476800,116.131467
2007-01-10,140.580002,141.570007,140.300003,141.539993,72428000,115.624976
2007-01-09,141.309998,141.600006,140.399994,141.070007,75680100,115.241041
2007-01-08,140.820007,141.410004,140.25,141.190002,71655000,115.339066
2007-01-05,141.330002,141.399994,140.380005,140.539993,76645300,114.808069
2007-01-04,141.229996,142.050003,140.610001,141.669998,69620600,115.731178
2007-01-03,142.25,142.860001,140.570007,141.369995,94807600,115.486103
2006-12-29,142.059998,142.539993,141.429993,141.619995,45461200,115.69033
2006-12-28,142.410004,142.699997,141.990005,142.210007,37288800,116.172314
2006-12-27,141.869995,142.600006,141.830002,142.509995,39727100,116.417376
2006-12-26,140.809998,141.610001,140.779999,141.580002,32696900,115.657659
2006-12-22,141.639999,141.649994,140.669998,140.75,62069100,114.979625
2006-12-21,142.270004,142.429993,141.320007,141.619995,48698400,115.69033
2006-12-20,142.279999,142.660004,142.009995,142.139999,41469600,116.115125
2006-12-19,141.550003,142.559998,141.190002,142.220001,65023600,116.180479
2006-12-18,142.539993,142.880005,141.75,141.949997,48954600,115.959911
2006-12-15,142.639999,142.889999,142.240005,142.339996,70857400,116.278504
2006-12-14,141.860001,143.240005,141.839996,143.119995,64755200,116.267884
2006-12-13,142.229996,142.339996,141.559998,141.869995,55520200,115.252408
2006-12-12,141.690002,141.869995,140.889999,141.720001,77451600,115.130556
2006-12-11,141.419998,142.089996,141.339996,141.830002,39779400,115.219918
2006-12-08,141.130005,141.899994,140.779999,141.419998,79625500,114.886839
2006-12-07,142.029999,142.300003,141.110001,141.160004,62857400,114.675625
2006-12-06,141.869995,142.070007,141.50,141.779999,53253200,115.179297
2006-12-05,141.559998,141.960007,141.259995,141.899994,73374400,115.276778
2006-12-04,140.25,141.550003,140.229996,141.289993,87813200,114.781226
2006-12-01,140.529999,140.660004,138.970001,140.220001,126080000,113.911985
2006-11-30,140.440002,141.050003,139.759995,140.529999,83994300,114.163821
2006-11-29,139.470001,140.529999,139.080002,140.470001,90034900,114.11508
2006-11-28,138.240005,139.160004,138.110001,139.020004,106652900,112.937131
2006-11-27,140.279999,140.350006,138.380005,138.419998,84545100,112.449698
2006-11-24,140.240005,140.839996,140.199997,140.350006,30998000,114.017599
2006-11-22,140.75,141.160004,140.50,140.919998,45505300,114.480649
2006-11-21,140.490005,140.669998,140.289993,140.639999,51367900,114.253184
2006-11-20,140.300003,140.740005,139.940002,140.50,69174200,114.139451
2006-11-17,139.929993,140.429993,139.729996,140.419998,56353800,114.074459
2006-11-16,140.440002,140.679993,139.490005,140.380005,76728800,114.041969
2006-11-15,139.570007,140.449997,139.529999,140.020004,76509600,113.749512
2006-11-14,138.970001,139.740005,138.119995,139.619995,96704000,113.424552
2006-11-13,138.179993,139.039993,138.070007,138.580002,59398200,112.579682
2006-11-10,138.139999,138.339996,137.720001,138.240005,48991500,112.303476
2006-11-09,139.009995,139.139999,137.899994,138.179993,95916300,112.254722
2006-11-08,138.00,139.050003,136.860001,138.910004,87517800,112.847769
2006-11-07,138.199997,138.979996,138.00,138.610001,63318900,112.604052
2006-11-06,136.960007,138.279999,136.949997,138.080002,63303300,112.173492
2006-11-03,137.270004,137.389999,135.619995,136.539993,71346400,110.922419
2006-11-02,136.509995,137.009995,136.360001,136.779999,60693100,111.117395
2006-11-01,138.220001,138.309998,136.720001,136.860001,83005600,111.182387
2006-10-31,138.070007,138.259995,137.25,137.789993,71274100,111.937894
2006-10-30,137.660004,138.199997,137.399994,137.809998,49717800,111.954145
2006-10-27,138.610001,138.75,137.630005,137.910004,80238000,112.035389
2006-10-26,138.660004,139.00,137.979996,138.779999,66843700,112.742156
2006-10-25,137.740005,138.410004,137.509995,138.350006,78105400,112.392838
2006-10-24,137.279999,137.929993,137.220001,137.880005,53234900,112.011018
2006-10-23,136.559998,137.800003,136.389999,137.470001,66219900,111.677939
2006-10-20,136.839996,136.949997,136.330002,136.839996,48094500,111.166135
2006-10-19,136.389999,136.880005,136.229996,136.809998,64063200,111.141765
2006-10-18,137.039993,137.369995,136.100006,136.589996,86848600,110.96304
2006-10-17,136.470001,136.699997,135.669998,136.410004,90500600,110.816818
2006-10-16,136.520004,137.050003,136.419998,136.839996,42273000,111.166135
2006-10-13,136.160004,136.710007,136.039993,136.630005,53944000,110.995543
2006-10-12,135.449997,136.389999,135.399994,136.279999,59158600,110.711204
2006-10-11,134.839996,135.429993,134.300003,135.110001,104071800,109.760721
2006-10-10,135.100006,135.449997,134.839996,135.270004,56403700,109.890705
2006-10-09,134.850006,135.300003,134.639999,135.089996,41176800,109.74447
2006-10-06,134.949997,135.100006,134.399994,135.009995,64983600,109.679478
2006-10-05,134.919998,135.410004,134.75,135.179993,60505900,109.817581
2006-10-04,133.229996,135.00,133.080002,134.919998,80890500,109.606367
2006-10-03,132.889999,133.869995,132.649994,133.360001,73108100,108.339055
2006-10-02,133.539993,133.830002,132.949997,133.080002,51687400,108.11159
2006-09-29,133.800003,133.940002,133.479996,133.580002,47966600,108.51778
2006-09-28,133.740005,133.990005,133.279999,133.690002,58597500,108.607142
2006-09-27,133.490005,133.970001,133.270004,133.740005,82432200,108.647764
2006-09-26,132.50,133.600006,132.399994,133.580002,73962700,108.51778
2006-09-25,131.729996,132.850006,131.050003,132.479996,92299100,107.624156
2006-09-22,131.669998,131.679993,131.00,131.470001,65966800,106.803657
2006-09-21,132.610001,132.75,131.419998,131.869995,88932500,107.128604
2006-09-20,132.25,132.770004,132.059998,132.509995,75204100,107.648527
2006-09-19,132.119995,132.130005,131.070007,131.809998,92089100,107.079863
2006-09-18,131.789993,132.389999,131.649994,132.139999,64154100,107.34795
2006-09-15,132.309998,132.389999,131.679993,131.960007,76703100,107.201727
2006-09-14,131.960007,132.240005,131.75,132.229996,57805400,106.950692
2006-09-13,131.639999,132.449997,131.520004,132.220001,62898400,106.942608
2006-09-12,130.559998,131.839996,130.369995,131.690002,69875600,106.513933
2006-09-11,129.860001,130.690002,129.479996,130.410004,68496600,105.47864
2006-09-08,130.080002,130.460007,129.830002,130.279999,45096300,105.373489
2006-09-07,130.059998,130.570007,129.350006,129.910004,86269400,105.074228
2006-09-06,131.110001,131.160004,130.330002,130.509995,53795600,105.559515
2006-09-05,131.509995,131.850006,131.199997,131.669998,52348300,106.497753
2006-09-01,131.139999,131.580002,130.839996,131.419998,48794500,106.295547
2006-08-31,130.850006,130.990005,130.580002,130.639999,37510300,105.664666
2006-08-30,130.869995,131.039993,130.550003,130.660004,50052200,105.680846
2006-08-29,130.490005,130.830002,129.809998,130.580002,61817800,105.616139
2006-08-28,129.649994,130.820007,129.639999,130.429993,52681500,105.494808
2006-08-25,129.639999,130.25,129.550003,129.809998,41756000,104.993341
2006-08-24,129.990005,130.100006,129.399994,129.649994,57983000,104.863927
2006-08-23,130.179993,130.440002,129.190002,129.759995,66592100,104.952898
2006-08-22,129.990005,130.520004,129.679993,130.119995,60839900,105.244074
2006-08-21,130.179993,130.279999,129.800003,130.130005,42133600,105.252171
2006-08-18,130.190002,130.690002,129.589996,130.690002,58288400,105.70511
2006-08-17,129.580002,130.369995,129.490005,130.029999,70992800,105.171283
2006-08-16,129.320007,129.889999,129.039993,129.699997,71737600,104.90437
2006-08-15,128.25,128.869995,127.900002,128.630005,68143000,104.038936
2006-08-14,127.629997,128.160004,126.919998,127.110001,57839000,102.809521
2006-08-11,127.169998,127.199997,126.389999,127.010002,47482200,102.72864
2006-08-10,126.580002,127.50,126.279999,127.370003,69322300,103.019817
2006-08-09,128.179993,128.600006,126.610001,126.980003,78910600,102.704376
2006-08-08,128.089996,128.460007,126.949997,127.410004,90901300,103.05217
2006-08-07,127.900002,128.080002,127.400002,127.900002,45377300,103.448492
2006-08-04,129.080002,129.429993,127.480003,128.199997,96294200,103.691135
2006-08-03,127.339996,128.550003,127.150002,128.419998,63693800,103.869077
2006-08-02,127.580002,128.460007,127.550003,128.080002,64770900,103.594081
2006-08-01,127.339996,127.379997,126.599998,127.220001,65225600,102.898492
2006-07-31,127.660004,127.959999,127.449997,127.849998,49593100,103.408048
2006-07-28,127.040001,128.139999,126.860001,127.980003,82137000,103.513199
2006-07-27,127.379997,127.690002,126.199997,126.709999,87257100,102.48599
2006-07-26,126.589996,127.449997,126.18,126.830002,84525800,102.583051
2006-07-25,125.980003,127.300003,125.720001,126.660004,95480700,102.445553
2006-07-24,124.440002,126.32,124.440002,126.209999,92884000,102.081579
2006-07-21,125.150002,125.190002,123.82,123.949997,101560000,100.253637
2006-07-20,126.120003,126.300003,124.660004,124.830002,112259800,100.965405
2006-07-19,124.18,126.260002,123.720001,125.690002,133565300,101.660993
2006-07-18,123.709999,124.050003,122.389999,123.970001,122771000,100.269817
2006-07-17,123.519997,124.099998,123.150002,123.339996,81159000,99.760254
2006-07-14,124.129997,124.260002,122.830002,123.519997,103242500,99.905842
2006-07-13,125.449997,125.68,124.00,124.00,102405700,100.29408
2006-07-12,127.150002,127.400002,125.720001,126.050003,82561300,101.95217
2006-07-11,126.610001,127.410004,125.940002,127.410004,73640800,103.05217
2006-07-10,126.940002,127.43,126.410004,126.849998,60964100,102.599225
2006-07-07,127.190002,127.559998,126.290001,126.610001,81626500,102.405109
2006-07-06,127.199997,127.849998,127.080002,127.440002,50100300,103.076434
2006-07-05,127.290001,127.449997,126.519997,127.07,69653400,102.777167
2006-07-03,127.43,128.009995,127.309998,127.800003,23914000,103.367611
2006-06-30,127.540001,127.660004,126.959999,127.279999,54227800,102.947019
2006-06-29,125.199997,127.349998,125.169998,127.269997,110634800,102.938929
2006-06-28,124.190002,124.769997,123.650002,124.75,62368100,100.900698
2006-06-27,125.010002,125.290001,123.769997,123.910004,69780200,100.221289
2006-06-26,124.540001,125.059998,124.25,124.989998,37899600,101.094814
2006-06-23,124.330002,125.300003,124.029999,124.440002,54107000,100.649964
2006-06-22,124.949997,125.059998,124.040001,124.459999,74566100,100.666138
2006-06-21,124.00,125.699997,123.959999,125.010002,75008200,101.110993
2006-06-20,124.010002,124.809998,123.720001,124.089996,65494700,100.366871
2006-06-19,125.400002,125.480003,123.550003,123.669998,95804400,100.027167
2006-06-16,125.290001,125.559998,124.459999,124.650002,94253500,100.819817
2006-06-15,123.949997,126.360001,123.860001,126.120003,134057000,101.55989
